,loss,dice_coef,iou,recall,precision,val_loss,val_dice_coef,val_iou,val_recall,val_precision
75,0.048349738121032715,0.9650542140007019,0.9220516681671143,0.9765097498893738,0.975515604019165,0.0983436331152916,0.9568951725959778,0.9000086188316345,0.9617049098014832,0.9673449397087097
76,0.03506868705153465,0.9742285013198853,0.9418237805366516,0.982841968536377,0.981513500213623,0.09831807017326355,0.9580328464508057,0.9055350422859192,0.9696722030639648,0.9606311321258545
77,0.033782437443733215,0.97512286901474,0.9440239071846008,0.9832572340965271,0.9822008609771729,0.10972828418016434,0.9583095908164978,0.9066122770309448,0.9690812230110168,0.9610274434089661
78,0.03289002552628517,0.9757290482521057,0.9453774094581604,0.9836770296096802,0.9825857281684875,0.12863238155841827,0.9557701945304871,0.9023451209068298,0.968591570854187,0.9564024806022644
79,0.034624796360731125,0.9747031927108765,0.9430320858955383,0.98309725522995,0.9818148612976074,0.10486187785863876,0.9581436514854431,0.9067075252532959,0.9639647006988525,0.9662612080574036
80,0.0326402522623539,0.9759142994880676,0.945705771446228,0.9837949872016907,0.9827865958213806,0.11377128958702087,0.9572612047195435,0.9055320024490356,0.9688411355018616,0.9589271545410156
81,0.03175220638513565,0.9766538143157959,0.9473618268966675,0.984384298324585,0.9831616878509521,0.11328157037496567,0.9579771757125854,0.9070894718170166,0.967960774898529,0.9600804448127747
82,0.03526468575000763,0.9742815494537354,0.9422225952148438,0.9826996922492981,0.9815700650215149,0.15125146508216858,0.9451414942741394,0.8820164203643799,0.9558075666427612,0.9495349526405334
83,0.03458527475595474,0.9745842814445496,0.9429324269294739,0.982948362827301,0.981899082660675,0.1111740916967392,0.9581628441810608,0.9054355621337891,0.968598484992981,0.960730791091919
84,0.034272681921720505,0.9749662280082703,0.9436339735984802,0.9830636978149414,0.9821264147758484,0.3055182993412018,0.9036670327186584,0.8055992126464844,0.912754476070404,0.9131710529327393
85,0.046336881816387177,0.9666232466697693,0.9240931272506714,0.9772785902023315,0.9769469499588013,0.10674889385700226,0.953449010848999,0.8958168029785156,0.9591354727745056,0.9621278047561646
86,0.03364908695220947,0.9751532077789307,0.9440297484397888,0.9835111498832703,0.9820795655250549,0.1116037368774414,0.9572563171386719,0.9039663672447205,0.9662057161331177,0.9622233510017395
87,0.030592046678066254,0.9773060083389282,0.9491270184516907,0.9848957657814026,0.9835315942764282,0.11131824553012848,0.9591090083122253,0.9086516499519348,0.9678606390953064,0.9622470140457153
88,0.030208181589841843,0.977610170841217,0.9498506188392639,0.9851588606834412,0.9836711883544922,0.10872223228216171,0.9563910365104675,0.9091770648956299,0.9640843272209167,0.9623415470123291
89,0.029489504173398018,0.9781392216682434,0.9508386254310608,0.9853824377059937,0.98415207862854,0.11187100410461426,0.9576195478439331,0.9080866575241089,0.9655617475509644,0.961548388004303
90,0.03088601492345333,0.9772335290908813,0.9490190148353577,0.9848463535308838,0.9835564494132996,0.1197347491979599,0.9602234363555908,0.9116697311401367,0.9690955281257629,0.9626088738441467
91,0.029077300801873207,0.9784658551216125,0.9514498114585876,0.985591471195221,0.9844125509262085,0.11741597205400467,0.9597693681716919,0.9114421010017395,0.9706493020057678,0.9607279300689697
92,0.03821894899010658,0.9722500443458557,0.9377157688140869,0.9815499782562256,0.9801650047302246,0.39428192377090454,0.8972203731536865,0.8024420738220215,0.9567842483520508,0.8625923991203308
93,0.04517919942736626,0.9676676988601685,0.9269313216209412,0.9780821204185486,0.9778037071228027,0.11153038591146469,0.956605076789856,0.9024720788002014,0.9697220921516418,0.9578291773796082
94,0.03125149384140968,0.976942241191864,0.947813093662262,0.9845734238624573,0.9834521412849426,0.10994609445333481,0.9580878019332886,0.9076161980628967,0.9725794196128845,0.9561965465545654
95,0.029268920421600342,0.9782893657684326,0.9511091113090515,0.9855489134788513,0.9842166900634766,0.11494852602481842,0.9597311019897461,0.9106075763702393,0.9707959294319153,0.9602811336517334
96,0.028740927577018738,0.9786444306373596,0.9519835114479065,0.9857838153839111,0.9844316244125366,0.11175782233476639,0.9608287811279297,0.9108471274375916,0.9681137800216675,0.9644984006881714
97,0.0284693893045187,0.9789067506790161,0.952518880367279,0.9858884215354919,0.9847055077552795,0.11476767063140869,0.959773600101471,0.911630392074585,0.9710556864738464,0.9594165086746216
98,0.027714120224118233,0.9793879389762878,0.9535741209983826,0.9862653017044067,0.9850276708602905,0.11805243045091629,0.9606308341026306,0.9128668904304504,0.9714189171791077,0.9608913064002991
99,0.027777772396802902,0.9793437123298645,0.9536578059196472,0.9861453175544739,0.9850780367851257,0.11941710114479065,0.9603768587112427,0.9117956161499023,0.9714953899383545,0.9597343802452087
